14364143,5
143649480,1
14369156,155
1437114110,6
14391114,7
14395172,1
14399027,2
14405050,8
14415726,1
1441880437,1
14420201,5
14435128,10
1449317748,33
14495514,6
1450078166,8
14501869,19
145031866,10
14505199,87
145486605,4
14558396,154
1457161,4
14574948,8
1459445652,1
1462912104,19
14632290,6
14633327,2
146395176,5
14640763,4
146439288,8
14650625,25
1467722173,41
146776619,37
146897456,1
146923278,2
1469639660,192
1469846648,18
14709071,17
147324340,7
147351557,8
1474142496,2
1474849609,49
147501457,60
1475731428,52
1475982656,12
14760929,6
1476135110,10
14761953,19
1477400556,14
14791694,8
148016460,31
14802222,148
148053555,1
14805993,82
1480684118,15
1480982863,14
148242110,1
14836635,12
1483837957,48
1484667084,4
1485400939,9
14858880,8
1485985375,10
14864654,8
14870211,2
14871153,1
148810543,12
148939787,155
149120206,38
149282940,11
14929875,74
1493304390,3
14938176,6
14939669,75
149549886,6
14955971,6
149652936,2
1499010884,17
1499956723,1
150135028,47
150146468,16
150189884,1
15024454,1
15029306,5
150367642,42
15043443,2
150489728,5
15055506,4
150607719,19
150729684,8
1507520395,16
1508390546,20
150864005,126
15095814,7
15102327,2
151103103,1
15112647,1
151200610,2
15139759,3
1514785208,46
1514884884,34
151600976,1
151618880,4
1516533278,3
15168205,2
151883285,9
15191555,9
15198606,19
152112502,11
1521853476,26
15231392,18
1523284525,18
152391037,48
1523970818,13
15239958,15
1524755450,2
152493326,8
1524983034,18
15254506,2
1525588278,14
1525852106,5
1526132737,1
15262738,3
152701259,21
15271803,31
152728867,1
152905449,1
1529610630,22
1529835642,3
15301520,35
153022621,1
153107472,5
15313526,3
153202948,2
15321034,11
1532233520,11
15344483,6
1534501315,4
153451328,2
15365921,15
15370251,12
15380155,30
1539271098,25
153958494,15
1539687606,31
15399555,12
15402714,4
1540858009,4
154144537,108
1541980518,8
154206155,10
154243381,1
15425268,136
154278355,1
15432134,22
15436338,22
1543742707,7
15456860,1
1545771775,49
15469705,18
154702483,5
15470866,17
154722375,74
1549503361,2
1550630912,4
155245211,45
15547814,4
155517346,1
15561712,17
155658381,24
155716553,106
1557196231,11
15582644,3
15584164,1
155936725,4
15595321,11
155959011,134
1559609912,5
1560154010,12
15615098,10
1561528808,13
1561748131,17
15621312,8
156225220,79
1562923922,2
1562982499,7
156475979,23
156539824,1
156559980,1
156634933,194
15668489,1
1566968718,21
15673251,1
156820556,34
156843759,13
1568693665,2
1568723143,8
156907675,1
15707872,12
157082787,20
157094318,137
15711949,24
15745839,119
15747753,2
1575085327,19
157523581,25
157556413,6
15758069,14
1576607244,54
15778759,20
1577948910,7
15782158,2
1578336278,3
15785625,6
15800206,1
15801372,1
158047989,3
15838836,4
15854193,23
158591470,1
15860847,1
158638116,6
15866501,5
15866653,7
1587201391,3
158785594,2
1589016246,31
15891205,23
15891953,1
15897190,5
15903576,33
1590754579,1
159150637,4
1594201,7
159428332,11
159495374,8
1596296610,5
15963461,58
159678716,10
1596795811,1
1597072105,2
1597653200,15
15989636,77
15993691,2
1599391160,2
15995142,1
1599600432,81
16003129,15
1600655582,2
16016718,20
1601970428,8
1601992578,1
160210023,33
16021680,43
160217269,39
16048430,2
16051097,10
16058942,4
160627223,16
160814129,29
160950171,189
16097869,11
16100281,2
16101203,1
16104797,2
161374685,13
16146011,52
16156812,44
1615757065,6
1615807753,39
1615815655,42
16158180,69
1616437848,9
1618231380,134
161847537,2
161898253,3
16195600,1
162208416,98
1622318749,4
1623103590,8
16276903,19
16282038,8
1628333425,5
162911759,1
1629883442,17
16301271,5
1630516352,10
1631047117,2
163181705,12
16321230,21
163219408,6
16323999,38
163252373,16
16345805,62
1635490405,8
163563968,50
1636463888,58
16365869,57
16374987,128
163760268,4
163792204,11
164053151,120
16408837,6
164114642,11
16416221,9
1642125253,13
16425804,1
164352895,9
164358556,3
164396859,21
16442130,15
164444127,12
16451962,9
1645894188,31
16461529,46
16467038,17
1647366764,25
16477864,187
1647838279,1
164793148,45
1648229924,6
16484268,2
164849846,2
1650259986,13
16505898,4
1650851287,1
16522086,5
1653254274,27
1653654824,13
1654032780,2
16560724,6
16571713,1
165757311,24
16581663,2
1658370434,1
16587849,29
16594753,1
16608299,69
16617657,31
1663241,15
16655893,88
1666380902,18
1666588975,13
16667499,2
16693700,5
166942901,16
16694609,4
1669477038,5
1670278411,12
167070059,1
1670902788,1
167387180,14
1673948174,70
167425926,3
1676975887,4
167728631,3
167792530,1
167827989,6
1679888852,4
16802124,4
168092701,2
1681154156,1
1681376186,80
16814396,13
1682786940,12
1683192854,1
1684329996,2
1685220078,19
168626891,42
168853895,21
168892942,69
16898765,5
16910401,62
169156812,82
169183967,35
1694177371,2
1694586120,10
169524495,1
16971024,154
169748384,4
169784679,3
169937610,2
170601133,2
17071545,21
17073333,2
170769604,41
1707708762,18
17102538,43
17108371,2
17116626,1
171203428,37
171215009,77
171250185,21
1712797218,68
17132021,1
1713406862,1
1714399117,11
171471462,22
171528930,8
17158209,2
17164399,6
17170708,4
1718956069,5
17198762,3
17199723,1
17203559,4
17206836,6
17211048,85
1723180956,23
172540484,1
1725580490,3
1727050764,2
172883607,6
172888946,38
1729550053,1
17302053,15
17311375,2
1732404018,1
173266822,1
173680735,66
17384669,23
173907042,3
17400821,60
174080087,16
174293260,15
17433024,30
17434239,2
17439850,7
174420918,5
17449406,99
174527836,68
17469327,1
174808572,18
174980302,3
17514766,28
17515707,45
175223398,1
175272235,4
17528619,22
175379551,5
17541229,5
17544352,18
175546434,62
17574553,1
17586506,22
175868179,102
17588316,18
17595118,50
176027256,1
17602760,32
17605248,1
176080282,178
17635231,6
17635305,2
17643237,1
176433100,15
17651958,5
17666945,5
17677024,90
176844335,160
176891442,5
17689644,7
176976124,3
177009047,37
17752238,65
177590751,1
17762323,2
17765255,5
17769102,109
17779397,2
17781725,96
17788753,14
178008968,8
17840603,10
17844095,56
17864328,71
179004242,2
17909431,13
17930050,1
17930434,2
179562265,2
17967221,1
17967305,5
179700414,13
17972493,8
17981120,39
180061764,171
180161475,5
180164935,8
180275753,2
18032084,2
18042740,12
18047290,75
18051372,7
18055424,19
18058553,53
180755998,20
18091909,1
180972928,24
181098736,187
181128355,1
181154882,7
18137514,27
181532097,14
181682439,56
18179693,5
18181155,2
18186544,3
18195635,6
18204208,3
18213388,1
182198039,24
182320806,2
18244970,48
182612202,3
182643308,10
18281806,13
18285465,1
182960658,1
183013792,6
18311274,7
18317110,3
1832273389,11
1832806104,54
18334057,132
18337353,76
18348378,2
18356824,4
18367474,15
18372648,5
1837623115,9
18384885,1
183996343,6
18419778,2
18422281,3
184324500,2
18434866,6
18435340,26
184359353,17
184482586,2
184526908,13
184542303,48
184581905,5
184591585,1
18470163,8
1848703586,10
18528440,8
1853562709,36
185357325,59
18538633,3
18542300,26
1854559002,20
185597785,106
18564673,3
1856932693,27
1857241987,10
1860790538,1
186171092,4
186189754,2
186242068,86
18625709,2
18639473,47
18652980,41
186553267,4
18664300,7
18672463,8
18673283,3
18675226,4
18700974,118
187112762,18
187161611,4
18745629,178
18756916,2
187591957,31
1877491922,8
18789578,4
18789809,31
18792389,27
187970322,3
18828125,93
188406583,4
188590296,1
188618001,16
18864699,17
18868844,16
188817535,3
188867568,2
1889353128,2
18898886,54
189223826,9
18924768,2
189250947,31
18931621,6
18933788,70
18951380,3
18962487,1
1897074811,17
189826543,3
19016723,23
19019320,5
190472396,5
190501869,26
19057718,5
190634913,3
19065284,11
190734845,38
190820801,9
190858153,3
190929576,4
191044973,1
19127156,2
19141624,42
1917117842,23
192028236,1
192125845,17
1921835150,30
1921863961,6
19245479,10
19245742,11
1926208075,2
192657392,1
1927115359,29
1928034900,25
19286164,43
1928732472,1
192926537,50
1929638436,43
193026608,50
1930773792,30
19313001,6
19325765,15
193379734,91
193395792,5
19363099,2
193718053,48
19394068,34
19408676,38
1941653875,95
194385396,44
1944753756,32
19449612,1
1945276753,2
1945414915,7
19455183,39
194611488,15
19462793,7
194753173,22
1949038878,118
194955530,1
1949980158,8
195080930,5
19513935,14
19534229,1
195372355,33
19540051,4
19548282,6
1955692094,8
1955839272,7
19580679,134
19584341,58
1958472091,11
195863644,2
19592338,5
195967513,6
196163803,5
196259324,7
196271958,5
196306452,9
196320353,2
196355776,10
1964675683,8
1965074360,35
1965586860,1
1966057015,2
1968991194,1
19697407,16
19710571,1
197117498,6
1972166641,2
19728241,194
1973229182,1
19736732,29
197386952,23
197498568,21
1975464445,21
197548967,2
197566382,1
1976570736,4
19774192,3
19815076,1
198294632,1
198586458,9
19893577,13
19899154,1
19910165,1
19928503,19
19952930,14
19963007,25
19974892,80
199836480,4
199839099,1
200001994,33
20004871,3
20021972,18
200246737,34
200315656,2
20059835,31
20063514,2
20072755,2
20111425,83
20114928,3
201340985,1
20135159,2
201456199,9
20180585,1
201967487,4
202266641,2
202505990,3
20271835,2
20275411,12
20278277,1
202825030,2
202934060,114
203035869,16
20315763,2
20318737,66
203429616,17
20368683,33
203751233,12
20377968,3
203917568,2
20400636,2
20407622,26
20411584,3
204286742,29
204373961,15
204499789,181
20481864,43
20485510,4
205019245,77
20509109,1
205212124,3
20525211,4
205391146,10
20541168,35
20548285,1
205594831,10
20571241,4
205830875,41
20585968,18
20586669,4
20638122,4
20645090,108
206809960,7
206811711,2
206822866,7
20684974,80
207067837,1
20708062,15
20710253,3
207234669,16
20741153,15
207456667,5
20745969,11
207512903,5
20763321,91
207698838,47
20787079,2
207982900,14
20814176,1
20819420,13
20829223,8
208633416,28
208653204,193
20879702,165
20903095,6
20925436,55
20929379,13
209323246,1
20954257,4
20959178,1
209725717,1
20977910,58
20987308,8
210161770,5
21036150,4
210467055,36
21057589,4
210875590,13
2110061,2
211240890,3
211260739,12
21129564,4
21137259,30
211488110,36
21165648,11
211789036,2
21183099,8
211989425,41
21212152,1
21226695,31
212289126,29
21245955,43
21319498,98
213266261,27
21330441,6
213325905,22
21341718,6
213435150,1
213464386,10
21355539,17
213765161,2
21425813,4
21430939,16
214579521,9
214604394,14
214917943,57
21492643,23
21493917,1
21495118,1
2149928972,135
215079792,49
2150990400,36
215232024,43
21531060,6
215482765,6
215515772,21
215568558,3
21557833,3
21570165,2
21572571,8
2157420143,14
216065115,12
21613750,8
2161400485,1
216140813,110
2162380118,2
216291038,2
216533408,1
2166226860,6
216839232,21
21690041,1
2169386000,1
217162938,12
217267154,7
217295376,2
2174554782,32
2176572582,33
21770440,5
2177191734,35
2177294882,1
2178729079,2
217885134,6
217999110,1
21810475,4
2181465986,8
21819201,12
2183541546,1
2183644116,7
2183998248,2
218450610,4
21847265,6
2185489153,4
218557542,68
218587998,3
21880647,9
2188329288,2
219058293,36
21906345,1
219151799,4
21936822,2
2194294152,23
21949882,9
219539891,2
2196798516,10
2196845346,22
219684932,1
21977171,19
219839029,5
2199424799,1
2199855986,19
2200016238,17
2201996724,1
220234509,24
220343928,1
220580081,27
220682850,1
2208039792,45
220911294,1
22091589,7
2210396497,3
2212167762,18
221224451,3
22126173,10
22131249,23
22140595,37
221455717,14
221486343,86
22173618,15
2217706159,8
221778837,1
221854511,2
221880012,3
221887806,6
22199352,1
2220884870,1
222100800,111
22213117,20
222139190,35
22220188,3
2223397806,9
2223708176,1
2223887827,19
222397706,7
2224606008,19
22253741,4
22258624,10
22260330,3
2227201987,2
2227395110,171
222763649,14
222852382,56
22287139,16
22292498,62
222985548,8
2229900499,6
223001216,7
223026903,2
2231791430,3
2231832522,1
2233117495,1
22349465,3
223691573,4
2237583037,9
223863484,12
22387199,15
2239120548,3
22398216,15
2241521923,2
2242660080,14
2243087142,134
22431888,16
224345255,47
22434845,2
22435994,8
2243658653,22
2244754674,11
224494606,21
224552212,7
2246948744,3
224926930,13
224964008,33
225023735,1
225168894,4
2252057989,11
22524236,60
2252528478,5
22540363,7
22544294,170
225449783,66
2255492474,6
225576081,9
2256507744,2
2256615173,1
22578352,1
22595217,1
22599438,1
226018314,2
226019031,1
226074681,2
226139024,2
2261534754,22
2262975656,8
22650238,18
22654227,3
2265967296,2
22661239,5
2266465273,8
226741371,32
2268077366,21
226912225,192
227033263,4
2271682561,23
22731387,2
2273286265,73
2273318786,19
2273933479,1
227393945,14
227492857,13
2275326397,56
2275333496,30
22758701,2
227589920,43
2276174149,26
2276361104,34
227751381,3
22776113,5
227828942,1
2278544149,20
2279153556,3
227953011,6
2279669082,8
2279893921,3
22801843,69
228071771,3
22823127,31
228314861,14
2285526248,7
22861628,2
228824633,20
2288811595,3
2289630060,1
229136785,1
2292183534,24
229225087,15
22954331,22
2298673202,1
2299107709,2
2300669082,1
230238838,1
2302871755,10
2303733337,2
2304006037,3
23052338,8
23055835,18
2306446128,1
230804912,4
23093329,24
23109149,3
231169266,22
2312480857,16
231443786,6
23177230,4
2318590914,1
2318684832,5
231910059,64
2319629305,5
2319892902,1
23220777,2
232283915,54
232312887,7
23245517,1
23248098,4
232514725,10
232518817,3
2327058012,8
2328988878,13
2329180233,7
2329301569,2
2329568034,9
2329623932,24
233062389,5
23311256,10
233150867,2
2332007715,2
2332231974,3
2332241029,76
233364023,25
23343725,8
23346960,16
23354542,1
2335653218,5
233680335,1
2337413070,10
2338228284,61
2338804957,9
23408978,6
234120872,6
234141323,4
2344075176,2
23440887,4
2344118911,17
234597794,1
2346691141,10
2347648052,1
2347767315,1
2348856408,10
2349098781,41
23497654,36
2350064437,1
235109325,46
2351697782,61
235261790,1
2353438092,88
23535882,6
23538424,124
23554763,5
23563555,18
2357252307,14
2357591761,18
2358674772,6
2358824755,3
23600026,7
236114139,18
2361482665,9
2361708067,20
2361770244,5
2362063548,3
23624971,13
2364620773,4
2365833860,1
236644153,3
2367772060,4
23679485,17
23682373,7
2370634764,23
237096203,7
2371717898,2
2372226787,26
23725188,123
237376975,9
23745622,29
2375741376,27
2376327001,38
2376900984,6
2377660939,4
23778212,1
2380290878,2
2380940335,1
238118455,23
2381335604,7
238178896,1
2382348522,6
2382580831,12
238270935,43
2383787900,1
238398215,46
238509228,1
2385618558,9
238657781,20
23880655,8
2388906577,30
238914934,4
23898681,5
239084837,16
239265240,25
2393126580,1
239477540,20
2395377486,24
239549650,4
239569252,11
2395710054,3
2397067693,5
239855072,1
23988033,22
239949313,28
23999174,16
240036939,16
240273212,14
240315355,2
24073838,30
240854310,4
24092133,3
241100117,3
2411031314,5
2411692628,33
2414725952,2
241476610,7
2416538733,2
24179330,3
2417978094,4
24181570,63
24219191,15
24245919,27
2424693126,5
24250608,1
24273049,19
2430172440,63
2430509718,3
2430779784,1
2431395606,14
243248673,129
243308232,11
2434504987,1
243550172,21
24355761,19
2438537600,1
2438872170,1
2439153277,3
2440026824,1
24405950,92
244185001,37
244294989,6
244361273,6
2444050454,9
24440952,2
24441313,1
244479885,74
244500274,5
24451386,16
244656721,16
244686207,1
244717806,18
24485375,3
244863807,13
24492172,9
245004541,5
24527301,1
24547328,1
24553792,12
245540062,3
245645878,2
2456593267,14
245815863,4
2458680842,6
2459340186,43
245948658,6
24610175,101
2462030685,21
246213364,2
2462194530,22
246367343,2
24640360,5
246534869,55
246587373,29
2466700728,24
24670481,1
24672485,23
24674493,6
2470881858,15
2471638572,23
24720880,6
2473021844,1
247401664,10
2474186354,2
247444044,8
247551096,2
247867683,4
247962131,11
24827935,1
248364458,1
2484032498,5
24848492,2
248533265,2
2485967024,13
24876450,28
2487657298,2
2489208236,16
2489739710,10
2490357524,5
2490387355,17
2491786560,37
249391861,2
249412585,7
2494242920,2
2494697113,17
24947713,45
24960380,133
24965947,11
249779708,16
24981951,27
24989752,6
25016228,4
250210034,1
250279654,6
2503257690,1
25052440,73
2506907612,17
25079542,105
2508119756,2
250908667,2
25106185,1
251463198,32
25151999,8
251643448,3
25171329,86
251728422,19
2517967850,3
251949170,42
2520233793,3
25206315,1
252106072,8
252557492,30
252913910,5
253175388,13
2532404185,7
25354125,17
2536036823,18
2536494163,111
2537701417,1
254097690,6
254227690,7
2542459584,2
2544444284,12
25460279,14
2546222929,12
254659352,2
25473875,10
2547426278,5
254786908,2
254827435,24
254922531,1
254956065,2
25502778,6
2550743473,12
2553158894,7
2554112924,22
25549818,98
255557926,4
25569870,1
255800575,32
255832971,9
256113474,15
256156436,1
256326641,1
2563533888,5
256560918,12
25665850,64
2567090737,8
256730182,6
256744501,100
2567743674,41
256802857,142
2569662734,4
25699040,1
2570623471,6
257366953,9
257575440,16
2576686993,1
2576840077,1
257730003,4
2579035807,39
257975856,3
258181317,126
25821612,9
25829051,3
2583740150,3
2584102600,2
25842056,4
25842905,118
2584523641,15
2585981094,4
25894541,1
2591258660,4
2591400138,3
259175930,101
25923331,2
25933388,1
259407179,1
259545814,6
2595481,5
259575172,1
259664479,6
2596666182,3
259703840,1
259722498,35
259885551,22
26028388,4
260346965,113
260417221,11
260595615,7
2606023950,5
260626355,23
260772384,15
260799675,38
2608570069,8
260891885,4
260949742,1
26104510,25
261082206,2
26114491,7
261286447,44
26129382,1
261310438,112
261319412,11
261345498,13
261538957,61
261866916,9
261874117,1
262057816,11
262099823,2
26212176,1
262167799,7
262222235,1
262619738,1
262661349,1
2627099190,4
2627379383,1
2627425605,4
26291923,5
263072304,10
26311269,1
263267532,12
26341854,3
263770969,6
263988122,177
264001889,8
264356647,22
26486122,1
26494313,8
26528741,17
26542525,32
265545351,1
265571283,11
2655884246,3
26562378,1
265667371,17
265668765,2
2657047291,6
265933214,9
266148603,3
2661857786,6
26639689,12
2665863253,1
26663533,1
266711002,2
266826628,8
26707129,2
26742944,5
26775634,24
26781633,32
267825414,3
26790412,3
26792707,4
267937792,15
26802416,5
2683744734,2
268397197,27
268399946,5
268765124,4
2688933146,4
2689919448,3
26922658,84
26923826,12
269480451,3
269509134,38
26965848,1
2697060163,4
2697751,2
2698353056,7
26995238,18
2699867936,8
26999020,5
27025382,10
27035490,1
27038590,54
270439965,37
2705834911,10
270715575,18
2707600219,14
27083114,17
2708343194,19
27105477,1
27117326,4
27118006,5
271266112,5
2712798361,15
2713642341,33
271374789,29
271400915,15
271412514,2
271471343,2
27151130,6
271549050,15
2718249085,11
271846979,5
2718554166,3
2719072434,1
27192832,44
2720282948,2
2722643924,6
27226844,20
2724877154,3
2725151297,1
27256823,41
27257734,8
27274535,4
2729309263,2
27294256,21
2731768864,39
2733316807,2
273348259,114
27335839,3
27347664,3
27352833,7
273540187,1
27357279,3
2737636123,13
274011697,2
274055263,3
2740896777,42
2741222433,1
274292108,15
2743018365,4
274303521,2
2744568542,1
27446896,1
2745741379,1
274635431,8
274674094,24
2748554100,8
274898113,91
2750030777,4
2751629628,6
27522059,5
275239908,8
275489054,1
275493918,14
2755327857,5
2755516655,8
27579655,132
27590401,17
276051545,1
27611383,1
276120009,2
276223929,34
2763407456,7
2768941,3
27696302,12
277078880,9
277108507,89
277141693,10
277255951,38
2772683084,1
27729787,15
27732648,9
277460051,6
2775969027,1
277600690,7
27770333,16
277816832,19
277915571,13
2780176268,2
2781147234,13
278323530,14
27839209,8
278410070,5
278484396,3
2785412527,13
278563430,2
278591427,9
278750408,2
2790110739,1
2790392564,2
279322936,106
279624824,13
2797935886,2
27993814,5
280607332,11
28071797,62
280732982,1
2810920579,3
281498239,2
281584577,13
28166768,35
281758253,3
281762322,7
281836873,2
2820025223,1
282014462,3
282112789,5
28212414,6
282192380,18
28232732,36
282353094,9
28252061,13
28254495,1
282613214,9
282632845,1
282933171,1
28293836,7
283073251,43
2831822664,8
283237089,1
283294541,4
28350577,1
28389928,4
28411041,131
284177269,1
28444432,24
28455233,1
284876673,5
28493706,3
285154191,113
285597345,33
285733460,16
285864595,2
285918581,5
285949313,10
28596563,4
28613126,7
286524241,1
28655721,20
28668049,8
286761569,6
287335658,5
287386319,28
287533880,5
287736400,4
287796935,1
288240711,5
288269725,1
288723062,2
28904717,4
28905213,11
289271971,5
28949875,8
289587813,2
290744035,7
29094302,26
291407424,77
29216533,66
29243378,71
29252217,22
29265559,94
292892708,1
292998881,42
293176981,6
29317757,79
293213489,10
293225471,103
29354232,4
293774359,6
293869812,49
293936707,63
294271336,3
2943061,14
294361960,54
29454074,16
294625825,8
29473040,62
29518254,43
295375349,49
295515641,43
29573338,6
295853621,4
29591692,33
295984433,7
296207724,25
296227726,1
296264216,43
296418518,8
29681799,30
296819497,41
29728408,88
29728698,5
297454577,17
29801869,24
298031818,24
298052629,3
298122315,26
29858843,56
29868985,1
298851648,1
29907098,105
299693061,2
299837118,13
29989585,4
299925831,21
300045207,10
30028873,69
300313499,1
300434821,5
300465093,1
30057938,173
30062137,22
300743681,2
30082241,37
301025768,15
301103044,10
301142149,36
301612859,3
301619492,50
301660843,63
302019414,28
302070765,14
302341359,6
302397703,21
302818148,4
302818369,123
302884280,5
302927598,6
30298537,61
30299910,59
30303316,24
30334505,5
303696340,8
30370525,15
30383427,11
30390155,13
30390325,3
30404841,13
304253490,1
304351861,1
30458714,6
304701605,3
304736460,22
304752912,4
304815857,13
304816387,39
305001025,11
30501584,5
305116426,90
305245610,3
305729143,8
30614087,2
306238535,36
306813850,76
30689946,2
306918670,4
307056554,31
30734528,137
307450772,1
307548355,23
307639759,2
307644432,1
307688226,2
30808863,14
30826681,28
308484421,13
308618452,101
308654722,7
308901780,1
30949251,13
309867969,72
30990068,5
31008943,1
310268675,1
310380844,2
311179034,6
31126365,5
31140968,46
311523700,19
311609048,93
311738530,4
311953365,13
312380879,19
312418482,135
312597656,30
31265062,66
313370079,115
31394827,118
313966492,1
31418909,17
31419268,126
31420782,1
31455485,5
314764848,2
31488246,33
31541276,11
31606089,186
31618534,17
316263415,59
316650204,18
31721768,1
31730149,53
317817325,34
318390289,6
318464590,8
318659261,7
318695838,12
318703244,23
318721796,85
318968035,7
320006148,32
320354766,10
320591586,1
32129423,25
321430898,1
321476001,4
321487257,19
32159952,1
32184874,9
32185794,1
321994642,21
322025172,67
322121021,69
322513988,169
322672757,1
323137822,1
323275133,2
32341660,1
32346738,10
32348693,11
323527734,11
323634604,14
323676827,7
32378348,1
323850449,2
323965931,20
32412560,19
32516536,7
326099014,2
326307831,10
326343835,16
32655179,52
326668026,6
32686431,31
326971758,2
327121750,1
32715715,1
32737104,2
327486749,1
327654517,14
327701507,1
32777506,1
327791976,57
328118303,2
328172137,8
328523415,12
329119088,9
32914427,1
329308478,6
329338098,47
32984763,50
