38203906,3476,4
38203906,3236,4
38203906,37565,4
38203906,36633,4
38203906,7962,4
38203906,753,4
38203906,29308,4
38203906,19263,4
38203906,17170,4
38203906,812,4
38203906,41338,4
38203906,7198,4
38203906,5851,4
38203906,19896,4
38203906,3238,4
38203906,11637,4
38203906,30527,4
38203906,28657,4
38203906,43534,5
38203906,9009,4
38203906,25829,4
38203906,26049,4
38203906,32239,4
38203906,16869,4
413072357,26179,4
413072357,11958,3
413072357,8777,3
97889267,22130,5
65736683,30062,4
35497930,30185,4
35497930,42939,5
35497930,16640,5
35497930,37254,5
35497930,6584,4
35497930,8258,5
35497930,14863,5
35497930,9723,3
35497930,13556,4
35497930,44261,5
35497930,22830,5
35497930,7709,5
35497930,11090,4
35497930,40201,4
35497930,8215,3
35497930,26466,5
35497930,16036,5
35497930,34316,5
35497930,36740,4
35497930,16085,4
35497930,24631,4
35497930,24590,4
35497930,25806,5
35497930,36236,4
35497930,3276,4
35497930,4550,4
35497930,26626,4
35497930,6468,5
35497930,25532,5
35497930,33902,4
35497930,5121,5
35497930,8921,5
35497930,43749,5
35497930,38262,5
35497930,26228,5
35497930,30876,4
35497930,38125,3
35497930,3113,4
35497930,25818,4
35497930,29937,4
35497930,40043,4
35497930,22127,4
35497930,9050,4
35497930,41161,4
35497930,7578,4
35497930,44521,4
35497930,8454,3
35497930,2569,5
35497930,28455,5
35497930,38952,5
35497930,32415,4
35497930,31259,4
35497930,32809,4
35497930,12788,4
35497930,16981,4
35497930,1120,4
35497930,5215,4
35497930,11579,4
35497930,212,5
35497930,21854,4
35497930,24770,3
35497930,20764,3
35497930,26362,3
35497930,30540,3
35497930,8866,4
35497930,45674,4
35497930,28104,5
35497930,18564,4
35497930,15173,5
35497930,41572,3
35497930,38929,5
35497930,22680,4
35497930,34349,5
35497930,15281,4
35497930,10382,5
35497930,37168,4
35497930,36553,5
35497930,35477,5
35497930,13852,3
35497930,35463,4
35497930,12835,5
35497930,18576,4
35497930,3876,3
35497930,23514,3
35497930,15701,5
35497930,41513,5
35497930,21510,5
35497930,10595,5
35497930,10280,4
35497930,35655,5
35497930,445,5
35497930,12920,5
35497930,21712,3
35497930,44408,5
373064145,44333,2
373064145,29155,2
373064145,17508,3
373064145,40410,2
373064145,7202,3
373064145,8692,1
373064145,797,3
373064145,5409,3
373064145,32775,2
373064145,36459,2
373064145,8025,3
373064145,6726,3
373064145,24529,3
373064145,41584,2
373064145,44301,2
373064145,31178,1
373064145,37856,3
373064145,39955,1
373064145,33619,2
373064145,3524,2
373064145,21515,3
373064145,9093,4
373064145,28213,2
373064145,31307,3
373064145,18135,2
373064145,34940,3
373064145,22320,1
373064145,2384,1
373064145,3769,2
373064145,5685,4
15891205,28464,4
15891205,1669,5
15891205,19191,5
15891205,39152,5
15891205,38021,5
15891205,33488,5
15891205,23749,4
15891205,99,4
15891205,15303,4
15891205,35462,3
15891205,12033,4
15891205,37176,4
15891205,33110,5
15891205,24663,3
15891205,31737,5
15891205,12350,4
15891205,17237,5
15891205,32575,2
15891205,6373,4
15891205,15678,4
15891205,29128,4
15891205,28547,3
15891205,3183,5
278563430,23299,5
278563430,3217,5
259703840,18596,4
109143958,32053,3
109143958,27884,4
109143958,14359,2
109143958,16425,5
109143958,22711,2
109143958,37191,5
109143958,30738,3
109143958,15445,5
109143958,16433,2
109143958,27554,4
2665863253,14632,4
1653654824,21578,3
1653654824,21542,5
1653654824,9619,4
1653654824,33215,5
1653654824,8056,4
1653654824,38314,5
1653654824,22109,5
1653654824,34635,4
1653654824,18096,4
1653654824,7180,4
1653654824,8042,4
1653654824,24794,4
1653654824,11283,5
2494697113,37817,4
2494697113,33922,4
2494697113,14397,4
2494697113,2769,4
2494697113,22472,3
2494697113,30954,4
2494697113,762,3
2494697113,32369,4
2494697113,36386,5
2494697113,20825,4
2494697113,21656,5
2494697113,2091,3
2494697113,30518,4
2494697113,9253,3
2494697113,26823,4
2494697113,32069,4
2494697113,27499,4
174527836,44482,5
174527836,19116,5
174527836,14153,5
174527836,37884,5
174527836,45337,5
174527836,25663,5
174527836,11529,4
174527836,21540,5
174527836,26386,5
174527836,14574,4
174527836,30913,5
174527836,3797,5
174527836,33576,3
174527836,28995,3
174527836,4535,5
174527836,40707,2
174527836,28871,5
174527836,26677,2
174527836,16060,5
174527836,37183,2
174527836,1328,2
174527836,17189,2
174527836,6037,5
174527836,12719,3
174527836,26199,3
174527836,14947,5
174527836,16043,4
174527836,13227,2
174527836,22313,2
174527836,27548,4
174527836,25993,5
174527836,4604,5
174527836,19025,5
174527836,14830,5
174527836,9941,2
174527836,43554,4
174527836,39357,4
174527836,10648,5
174527836,15125,1
174527836,29509,4
174527836,44467,5
174527836,9962,5
174527836,3476,5
174527836,36038,2
174527836,42446,4
174527836,10970,5
174527836,38952,5
174527836,10699,5
174527836,18677,5
174527836,25217,4
174527836,27644,5
174527836,25039,5
174527836,18161,4
174527836,29600,3
174527836,4972,3
174527836,38584,5
174527836,13277,5
174527836,28413,5
174527836,15210,5
174527836,9566,5
174527836,9201,3
174527836,32815,3
174527836,14223,4
174527836,31118,5
174527836,43654,5
174527836,42381,5
174527836,10091,5
174527836,12581,5
88357739,15786,5
88357739,25006,3
88357739,41997,4
88357739,13012,2
200246737,24519,4
200246737,13760,4
200246737,11571,3
200246737,28345,3
200246737,42819,4
200246737,42058,4
200246737,23207,4
200246737,30907,5
200246737,45468,4
200246737,16944,5
200246737,25428,4
200246737,363,3
200246737,3377,2
200246737,11438,5
200246737,45634,2
200246737,41702,5
200246737,8739,4
200246737,45740,5
200246737,19734,5
200246737,24592,4
200246737,36736,4
200246737,40753,4
200246737,24759,3
200246737,1986,3
200246737,25761,4
200246737,36653,3
200246737,15932,4
200246737,36410,4
200246737,20170,4
200246737,42818,4
200246737,10755,3
200246737,27868,2
200246737,20932,4
200246737,31159,3
753060804,40249,5
753060804,34565,5
753060804,19347,5
753060804,43802,3
753060804,42739,4
753060804,7448,4
753060804,36089,5
753060804,21954,5
753060804,14921,4
753060804,24172,4
753060804,44687,5
753060804,16490,5
753060804,23449,5
753060804,18139,5
753060804,19840,2
753060804,26425,3
753060804,21319,4
753060804,23955,3
753060804,12366,4
753060804,25590,3
753060804,2878,4
753060804,36067,2
753060804,19152,5
753060804,44995,4
256730182,32128,4
256730182,31334,4
256730182,35777,5
256730182,5001,4
256730182,31987,4
256730182,38502,5
83353770,18244,4
83353770,34896,4
83353770,14423,4
83353770,14696,3
83353770,40734,4
83353770,4062,4
83353770,10383,5
83353770,15078,4
83353770,19390,1
83353770,44563,3
83353770,33158,5
83353770,5973,5
83353770,38869,4
83353770,37187,3
83353770,25060,4
83353770,2151,3
83353770,13925,3
83353770,8367,4
83353770,36744,2
83353770,8653,3
83353770,12307,3
83353770,10283,5
83353770,30680,4
83353770,23346,3
83353770,42328,4
83353770,20114,3
83353770,12655,4
83353770,3188,5
83353770,29355,4
83353770,44716,4
83353770,36837,4
83353770,23694,4
83353770,13486,3
83353770,15326,5
83353770,34415,4
83353770,27160,4
83353770,137,4
83353770,15639,5
83353770,8789,4
83353770,34499,3
83353770,36570,5
83353770,13404,3
83353770,38099,3
83353770,41556,2
83353770,31956,4
83353770,44380,5
83353770,8806,4
83353770,5901,4
83353770,39868,4
83353770,43756,2
83353770,16092,3
83353770,39069,5
864367868,32466,4
864367868,8168,3
864367868,6530,4
864367868,1976,4
864367868,14156,2
864367868,44815,4
864367868,34948,3
864367868,44306,4
864367868,19333,3
27151130,8457,4
27151130,24616,5
27151130,20111,4
27151130,45495,5
27151130,17053,5
27151130,28169,5
32185794,8230,3
523376270,1956,4
523376270,5477,3
523376270,31763,5
28596563,26797,5
28596563,29900,5
28596563,36199,5
28596563,35797,5
163563968,7287,4
163563968,5477,4
163563968,13033,5
163563968,25946,5
163563968,17020,5
163563968,39678,5
163563968,4806,5
163563968,24026,5
163563968,14153,4
163563968,12881,5
163563968,22778,5
163563968,17341,5
163563968,20174,5
163563968,11088,5
163563968,261,5
163563968,17351,5
163563968,14273,5
163563968,15013,5
163563968,6145,5
163563968,29608,4
163563968,6340,5
163563968,27184,5
163563968,38169,4
163563968,27065,3
163563968,23175,3
163563968,11422,4
163563968,38391,5
163563968,9537,5
163563968,12460,5
163563968,10282,5
163563968,15226,4
163563968,2478,5
163563968,38303,5
163563968,160,4
163563968,12081,3
163563968,37271,5
163563968,38309,5
163563968,26387,4
163563968,16213,4
163563968,41489,5
163563968,36995,5
163563968,27536,5
163563968,43237,4
163563968,37799,3
163563968,28570,4
163563968,3134,5
163563968,2397,5
163563968,45461,5
163563968,30911,5
163563968,38719,5
364597947,24749,4
250279654,4643,4
250279654,37457,2
250279654,39945,4
250279654,36746,5
250279654,24628,5
250279654,17916,4
16560724,16313,5
16560724,22108,5
16560724,3620,3
16560724,11539,5
16560724,40026,4
16560724,18577,4
2149928972,28489,4
2149928972,35450,3
2149928972,1744,5
2149928972,44420,5
2149928972,45074,3
2149928972,44814,4
2149928972,19043,3
2149928972,2038,5
2149928972,26288,4
2149928972,13638,4
2149928972,13542,4
2149928972,22939,5
2149928972,8418,5
2149928972,18352,4
2149928972,16600,3
2149928972,14303,3
2149928972,24433,2
2149928972,2439,2
2149928972,33799,5
2149928972,18929,5
2149928972,45315,3
2149928972,28375,3
2149928972,7084,3
2149928972,5253,3
2149928972,8215,4
2149928972,25579,3
2149928972,10348,3
2149928972,32471,5
2149928972,2558,5
2149928972,12300,2
2149928972,45584,3
2149928972,3276,5
2149928972,8618,4
2149928972,22828,3
2149928972,15544,3
2149928972,29061,3
2149928972,6468,5
2149928972,38111,3
2149928972,24288,4
2149928972,6717,3
2149928972,36128,4
2149928972,33080,4
2149928972,18724,4
2149928972,37849,5
2149928972,25094,5
2149928972,31453,5
2149928972,25739,5
2149928972,3958,4
2149928972,24241,5
2149928972,7587,4
2149928972,32320,2
2149928972,41568,4
2149928972,24086,5
2149928972,25320,5
2149928972,19024,5
2149928972,30207,3
2149928972,28194,5
2149928972,7626,3
2149928972,26733,5
2149928972,38975,4
2149928972,10888,5
2149928972,27651,5
2149928972,30369,5
2149928972,35740,5
2149928972,38719,5
2149928972,38785,3
2149928972,29648,5
2149928972,9671,5
2149928972,25179,5
2149928972,42942,3
2149928972,37130,5
2149928972,45458,4
2149928972,35260,5
2149928972,7578,5
2149928972,1956,5
2149928972,38585,2
2149928972,35655,5
2149928972,32998,5
2149928972,10841,3
2149928972,27990,3
2149928972,4597,2
2149928972,39512,5
2149928972,6872,3
2149928972,40716,4
2149928972,25245,5
2149928972,6707,5
2149928972,45581,4
2149928972,39321,5
2149928972,428,4
2149928972,35591,2
2149928972,35053,3
2149928972,11621,4
2149928972,6281,5
2149928972,39576,4
2149928972,27532,3
2149928972,25492,4
2149928972,5498,4
2149928972,8871,2
2149928972,3824,3
2149928972,40636,5
2149928972,5746,2
2149928972,7270,3
2149928972,13582,3
2149928972,8982,4
2149928972,692,3
2149928972,39037,3
2149928972,2255,5
2149928972,25201,4
2149928972,40033,4
2149928972,34725,5
2149928972,42134,5
2149928972,40170,4
2149928972,31357,3
2149928972,7990,3
2149928972,43135,4
2149928972,33910,5
2149928972,42970,4
2149928972,38442,4
2149928972,29533,5
2149928972,8093,3
2149928972,30644,3
2149928972,18149,3
2149928972,45642,5
2149928972,19730,4
2149928972,44058,5
2149928972,13613,5
2149928972,32758,5
2149928972,43532,5
2149928972,4866,5
2149928972,25707,4
2149928972,5874,4
2149928972,25896,5
2149928972,39539,4
2149928972,38565,5
2149928972,8903,5
985153992,10595,4
985153992,6116,3
985153992,21547,4
985153992,14084,3
985153992,23747,4
19363099,30968,5
19363099,28410,3
186189754,21795,5
186189754,24943,5
90011633,13388,5
90011633,28414,3
90011633,36299,5
90011633,1540,2
90011633,29917,5
90011633,27737,3
90011633,4583,4
90011633,37783,2
90011633,21565,3
90011633,41480,3
90011633,33885,4
90011633,45599,5
90011633,15668,4
90011633,29787,4
90011633,1607,3
90011633,2389,4
90011633,21047,4
90011633,28317,4
90011633,22007,5
90011633,10914,5
90011633,34975,5
90011633,24118,4
90011633,26678,4
90011633,966,4
90011633,38858,4
90011633,36518,5
90011633,21536,5
90011633,44928,3
90011633,7019,4
90011633,41233,4
90011633,36368,5
2697751,41321,4
2697751,27887,5
180164935,45310,4
180164935,14916,4
180164935,31943,4
180164935,1172,3
180164935,33623,4
180164935,12593,4
180164935,37297,4
180164935,11557,5
201967487,14513,3
201967487,35357,5
201967487,26667,4
201967487,12526,4
18311274,38908,5
18311274,37189,5
18311274,18066,3
18311274,28410,2
18311274,15488,3
18311274,29243,2
18311274,4379,5
436836550,13417,5
436836550,6151,5
436836550,32518,5
580132279,21869,5
580132279,12369,5
580132279,7922,4
107075100,37989,5
107075100,14057,4
107075100,10888,4
6203832,7461,4
947758494,1672,5
947758494,33986,5
276223929,20647,3
276223929,21900,4
276223929,40599,2
276223929,2979,3
276223929,31054,3
276223929,36129,4
276223929,6590,3
276223929,25080,4
276223929,24981,5
276223929,20829,4
276223929,949,4
276223929,26092,4
276223929,22443,4
276223929,18485,5
276223929,11466,3
276223929,30876,4
276223929,12560,3
276223929,8201,4
276223929,33322,3
276223929,11669,4
276223929,40660,3
276223929,18750,4
276223929,14291,4
276223929,27653,3
276223929,38694,3
276223929,19157,4
276223929,4132,3
276223929,6720,2
276223929,20886,4
276223929,11972,4
276223929,30516,2
276223929,25391,5
276223929,29216,3
276223929,17492,4
17769102,37560,4
17769102,21988,4
17769102,28970,5
17769102,1338,4
17769102,6424,4
17769102,5338,4
17769102,34416,4
17769102,20052,5
17769102,31263,3
17769102,21314,4
17769102,22417,5
17769102,17169,4
17769102,99,5
17769102,37904,4
17769102,15414,4
17769102,35006,3
17769102,8960,4
17769102,11104,4
17769102,15501,4
17769102,28491,4
17769102,20476,3
17769102,36793,4
17769102,1243,4
17769102,3933,3
17769102,34500,4
17769102,2758,4
17769102,5609,4
17769102,31667,4
17769102,26377,3
17769102,7980,3
17769102,12861,4
17769102,1372,4
17769102,22513,4
17769102,27768,4
17769102,42080,4
17769102,18582,4
17769102,9175,5
17769102,22072,4
17769102,10154,3
17769102,9778,4
17769102,45003,4
17769102,8544,4
17769102,22750,5
17769102,27287,4
17769102,40998,4
17769102,14810,3
17769102,30246,4
17769102,36940,5
17769102,9664,4
17769102,1167,3
17769102,40099,4
17769102,35609,4
17769102,20872,3
17769102,26662,4
17769102,12823,4
17769102,31451,3
17769102,40290,4
17769102,30218,4
17769102,39684,4
17769102,1826,4
17769102,6403,4
17769102,4716,4
17769102,36428,4
17769102,25576,4
17769102,37704,4
17769102,36203,5
17769102,36872,4
17769102,6204,3
17769102,19781,4
17769102,13994,4
17769102,29167,3
17769102,23708,4
17769102,38501,5
17769102,37677,3
17769102,1981,4
17769102,10061,4
17769102,32578,4
17769102,8296,5
17769102,44558,4
17769102,31873,4
17769102,12729,3
17769102,21248,4
17769102,13092,4
17769102,20638,4
17769102,6167,3
17769102,11778,2
17769102,4438,4
17769102,2103,4
17769102,28741,4
17769102,17175,3
17769102,10207,4
17769102,9558,3
17769102,17058,3
17769102,16405,4
17769102,3446,2
17769102,31466,3
17769102,17239,4
17769102,40572,3
17769102,39066,5
17769102,34649,4
17769102,42140,4
17769102,4971,4
17769102,9635,4
17769102,3755,5
17769102,34962,4
17769102,43972,4
17769102,38173,4
17769102,12492,4
17769102,19023,5
41654609,26370,3
41654609,30580,3
41654609,26478,3
41654609,7959,3
41654609,41863,3
41654609,31337,4
41654609,4283,2
41654609,39159,3
41654609,38826,4
41654609,11773,3
41654609,21125,3
41654609,30968,3
41654609,44960,1
41654609,6397,3
41654609,26257,3
41654609,18677,3
41654609,25781,4
41654609,17541,3
41654609,25663,5
41654609,25420,4
41654609,31129,4
41654609,15711,3
41654609,24836,4
41654609,38882,4
41654609,32089,4
41654609,12895,2
41654609,15897,3
41654609,12642,2
41654609,10344,3
41654609,7264,4
41654609,29626,5
41654609,34664,4
41654609,19130,4
41654609,32746,4
41654609,16880,3
41654609,21995,5
41654609,35652,3
41654609,26577,4
41654609,22263,3
41654609,34256,4
41654609,29945,5
41654609,15592,4
41654609,26861,3
41654609,6487,5
41654609,30594,4
41654609,19696,4
41654609,24146,4
41654609,8873,3
41654609,45003,3
41654609,30940,4
41654609,6773,3
41654609,33000,3
41654609,22090,2
41654609,8797,5
41654609,21513,1
41654609,38173,4
17211048,4069,4
17211048,1149,4
17211048,43805,3
17211048,10702,3
17211048,7571,3
17211048,39208,3
17211048,36794,3
17211048,32614,3
17211048,36428,3
17211048,31569,4
17211048,44893,4
17211048,34946,4
17211048,45284,2
17211048,23670,2
17211048,650,5
17211048,5894,3
17211048,43336,3
17211048,2418,3
17211048,18934,3
17211048,4967,4
17211048,13514,4
17211048,34539,4
17211048,25015,4
17211048,6111,3
17211048,18165,5
17211048,27094,4
17211048,37704,5
17211048,25858,4
17211048,45458,4
17211048,24055,4
17211048,23802,3
17211048,36772,4
17211048,27202,4
17211048,22525,4
17211048,44362,4
17211048,20338,3
17211048,41075,4
17211048,18898,3
17211048,8406,4
17211048,2934,3
17211048,11204,5
17211048,17884,2
17211048,39930,3
17211048,17922,4
17211048,39153,3
17211048,29463,3
17211048,15708,3
17211048,17647,4
17211048,6837,4
17211048,10731,2
17211048,42314,3
17211048,38545,4
17211048,2231,3
17211048,2201,4
17211048,45689,4
17211048,12500,4
17211048,29007,5
17211048,5493,4
17211048,36453,4
17211048,5243,3
17211048,39137,5
17211048,5768,4
17211048,20275,3
17211048,35111,4
17211048,40115,3
17211048,38821,4
17211048,23419,3
17211048,15390,4
17211048,24337,4
17211048,11701,4
17211048,13873,4
17211048,514,4
17211048,27508,4
17211048,29528,5
17211048,38952,5
17211048,21239,4
17211048,19954,3
17211048,39120,3
17211048,44696,2
17211048,24533,4
17211048,35643,3
17211048,28018,5
17211048,20027,4
17211048,36279,3
17211048,41868,3
285154191,16039,3
285154191,20981,3
285154191,40771,4
285154191,1400,4
285154191,25854,3
285154191,24519,3
285154191,31763,3
285154191,21085,3
285154191,24949,3
285154191,42759,3
285154191,5488,4
285154191,9122,3
285154191,38238,3
285154191,40834,3
285154191,27034,3
285154191,28198,4
285154191,13431,4
285154191,1800,4
285154191,38508,3
285154191,13638,4
285154191,23209,4
285154191,24884,4
285154191,20772,4
285154191,41562,2
285154191,17983,3
285154191,36490,3
285154191,20744,3
285154191,15862,3
285154191,44115,5
285154191,39079,3
285154191,10369,3
285154191,33692,4
285154191,29922,3
285154191,20432,4
285154191,9907,3
285154191,18701,3
285154191,5767,3
285154191,11422,2
285154191,12159,4
285154191,28398,3
285154191,12442,3
285154191,45567,4
285154191,5531,3
285154191,8416,4
285154191,18271,4
285154191,16220,3
285154191,30820,3
285154191,28096,3
285154191,24045,4
285154191,15746,4
285154191,33676,3
285154191,3709,3
285154191,25423,3
285154191,31420,3
285154191,18593,4
285154191,38584,4
285154191,6048,3
285154191,11425,3
285154191,23878,4
285154191,19833,2
285154191,10888,4
285154191,20582,3
285154191,22796,4
285154191,25905,3
285154191,38262,5
285154191,30274,3
285154191,1830,2
285154191,27230,5
285154191,33316,3
285154191,9853,5
285154191,29127,3
285154191,15779,3
285154191,5729,3
285154191,29579,4
285154191,18052,4
285154191,31308,4
285154191,8512,3
285154191,28756,4
285154191,41923,3
285154191,30369,2
285154191,13685,4
285154191,11902,4
285154191,12150,3
285154191,15462,3
285154191,8739,2
285154191,36681,3
285154191,13908,4
285154191,27514,3
285154191,27710,5
285154191,18831,4
285154191,25227,4
285154191,41405,3
285154191,29908,4
285154191,9004,4
285154191,30458,3
285154191,3715,2
285154191,212,4
285154191,3817,3
285154191,31557,3
285154191,38719,4
285154191,24868,3
285154191,12791,4
285154191,3276,5
285154191,5135,4
285154191,38473,4
285154191,40952,4
285154191,8255,4
285154191,39084,4
285154191,28849,3
285154191,42885,2
285154191,37040,3
285154191,2533,3
285154191,29564,4
39929123,42818,4
39929123,30907,5
39929123,37040,4
39929123,41702,4
39929123,16792,5
39929123,40922,4
39929123,16872,4
39929123,38377,5
39929123,32855,5
39929123,14871,5
39929123,22304,5
39929123,3560,5
39929123,21095,5
39929123,35358,4
39929123,25870,5
39929123,40069,4
39929123,9898,5
39929123,24649,5
39929123,15419,5
39929123,38476,5
39929123,34026,4
125074959,24698,5
125074959,26601,5
125074959,38262,4
125074959,10182,5
125074959,28209,4
125074959,25663,3
125074959,26228,5
125074959,33285,5
125074959,14357,5
125074959,13673,5
125074959,18296,5
125074959,18975,5
125074959,30749,4
125074959,19259,3
125074959,212,4
125074959,884,5
125074959,35545,5
125074959,35655,4
125074959,20960,5
125074959,14439,4
125074959,22223,5
125074959,7304,5
125074959,16858,3
125074959,25479,5
125074959,38565,5
125074959,15152,4
125074959,24934,4
125074959,8171,5
125074959,14079,4
125074959,5259,4
125074959,29680,5
125074959,21609,5
125074959,4616,4
125074959,19896,4
125074959,36587,5
125074959,31670,4
125074959,9320,4
125074959,45337,4
125074959,4185,5
125074959,17879,5
125074959,39712,5
125074959,43569,4
125074959,31148,5
125074959,19619,3
125074959,11895,5
125074959,28939,5
125074959,14153,5
125074959,27779,5
244185001,17310,4
244185001,6989,5
244185001,42196,3
244185001,12325,4
244185001,10351,5
244185001,25982,3
244185001,32490,3
244185001,18368,3
244185001,17513,3
244185001,41822,3
244185001,12742,5
244185001,29727,4
244185001,43773,2
244185001,43137,3
244185001,16095,3
244185001,34932,3
244185001,41555,4
244185001,43003,4
244185001,20902,3
244185001,32792,3
244185001,35019,5
244185001,3142,4
244185001,10603,5
244185001,17879,4
244185001,8555,4
244185001,7060,3
244185001,44467,5
244185001,3476,5
244185001,10970,5
244185001,12049,4
244185001,18339,5
244185001,7868,4
244185001,8159,3
244185001,32118,3
244185001,1468,2
244185001,31644,4
244185001,33385,4
9425292,39972,3
9425292,16236,2
21570165,19149,5
21570165,43384,4
2329623932,10888,5
2329623932,31607,4
2329623932,25618,5
2329623932,38408,3
2329623932,45684,3
2329623932,5042,4
2329623932,32456,4
2329623932,12791,3
2329623932,26114,4
2329623932,20167,4
2329623932,29834,3
2329623932,24231,4
2329623932,45766,4
2329623932,29302,5
2329623932,34927,5
2329623932,10811,4
2329623932,27006,4
2329623932,25886,2
2329623932,10382,5
2329623932,2243,5
2329623932,33552,4
2329623932,1478,3
2329623932,28526,3
2329623932,11199,4
489936150,33678,4
489936150,23571,4
489936150,4817,4
489936150,30489,5
489936150,43669,4
489936150,3811,3
489936150,1837,4
489936150,15263,4
489936150,3919,4
489936150,19915,4
489936150,9823,4
489936150,16327,4
489936150,32577,5
489936150,32288,4
489936150,38866,4
489936150,11018,4
489936150,4757,4
489936150,25340,4
489936150,38254,4
489936150,11030,5
175223398,1354,3
172540484,32772,2
475461255,23109,3
5407912,25850,5
5407912,40855,5
5407912,43748,4
5407912,31344,5
5407912,12371,5
5407912,26335,4
5407912,13977,4
5407912,43749,3
5407912,4772,4
5407912,4480,4
5407912,41564,5
5407912,7702,5
5407912,29204,5
5407912,13845,4
5407912,44867,5
5407912,17641,5
5407912,45682,5
5407912,35798,5
5407912,828,5
5407912,12464,5
5407912,22764,4
5407912,30194,5
5407912,32189,5
5407912,2769,4
5407912,42144,4
5407912,16474,4
5407912,25666,5
5407912,15447,5
5407912,17734,4
5407912,9239,5
5407912,23285,4
5407912,32482,5
5407912,39022,5
5407912,32154,3
5407912,27539,4
5407912,5378,4
5407912,18639,4
5407912,28916,4
5407912,38936,5
5407912,43084,5
5407912,21321,5
5407912,7224,3
5407912,7290,5
5407912,18886,4
5407912,25072,3
5407912,13255,5
